,input,target,trial_id,task_id
13699,[-0.9949495002218931],[-0.33469827],7,540
13700,[-0.9883838334277841],[-0.32778483],8,540
13701,[-0.979797981906939],[-0.3336344],9,540
13702,[-0.9696969633700919],[-0.38734794],10,540
13703,[-0.9565656487625073],[-0.29959824],11,540
13704,[-0.9393939457208171],[-0.29906672],12,540
13705,[-0.9191919276277563],[-0.39957989],13,540
13706,[-0.893939390775955],[-0.53306536],14,540
13707,[-0.8585858638582566],[-0.60645624],15,540
13708,[-0.8181818181818181],[-0.67346509],16,540
13709,[-0.7676767705765867],[-0.81386451],17,540
13710,[-0.702020204656401],[-0.84683684],18,540
13711,[-0.6161616182705754],[-0.94043655],19,540
13712,[-0.5151515088246373],[-0.96011384],20,540
13713,[-0.3838383817294246],[-1.],21,540
13714,[-0.9393939457208171],[0.46674863],22,540
13715,[-0.9191919276277563],[0.38644392],23,540
13716,[-0.893939390775955],[0.33911233],24,540
13717,[-0.8585858638582566],[0.39867546],0,541
13718,[-0.8181818181818181],[0.4720663],1,541
13719,[-0.7676767705765867],[0.48536171],2,541
13720,[-0.702020204656401],[0.68532498],3,541
13721,[-0.6161616182705754],[0.65128799],4,541
13722,[-0.5151515088246373],[0.65128799],5,541
13723,[-0.3838383817294246],[0.57736563],6,541
13724,[-0.21212123742872324],[0.46302552],7,541
13725,[-0.010101018536847195],[0.34868544],8,541
13726,[0.24242423609736463],[0.16148603],9,541
13727,[-0.9393939457208171],[0.11447336],10,541
13728,[-0.9191919276277563],[0.18095035],11,541
13729,[-0.893939390775955],[0.2601908],12,541
13730,[-0.8585858638582566],[0.33996358],13,541
13731,[-0.8181818181818181],[0.493126],14,541
13732,[-0.7676767705765867],[0.62607997],15,541
13733,[-0.702020204656401],[0.67234852],16,541
13734,[-0.6161616182705754],[0.67873003],17,541
13735,[-0.5151515088246373],[0.65798926],18,541
13736,[-0.3838383817294246],[0.56438995],19,541
13737,[-0.21212123742872324],[0.42399059],20,541
13738,[-0.010101018536847195],[0.28997277],21,541
13739,[0.24242423609736463],[0.16978226],22,541
13740,[-0.9393939457208171],[0.22998402],23,541
13741,[-0.9191919276277563],[0.29007906],24,541
13742,[-0.893939390775955],[0.37038298],0,542
13743,[-0.8585858638582566],[0.46398309],1,542
13744,[-0.8181818181818181],[0.57087779],2,542
13745,[-0.7676767705765867],[0.67830483],3,542
13746,[-0.702020204656401],[0.73148642],4,542
13747,[-0.6161616182705754],[0.69798174],5,542
13748,[-0.5151515088246373],[0.64480015],6,542
13749,[-0.3838383817294246],[0.5176962],7,542
13750,[-0.21212123742872324],[0.33687912],8,542
13751,[-0.010101018536847195],[0.2028613],9,542
13752,[0.24242423609736463],[0.0959662],10,542
13753,[-0.9393939457208171],[0.03225476],11,542
13754,[-0.9191919276277563],[0.24444918],12,542
13755,[-0.893939390775955],[0.37687162],13,542
13756,[-0.8585858638582566],[0.46940706],14,542
13757,[-0.8181818181818181],[0.57577024],15,542
13758,[-0.7676767705765867],[0.67468802],16,542
13759,[-0.702020204656401],[0.70766115],17,542
13760,[-0.6161616182705754],[0.6342703],18,542
13761,[-0.5151515088246373],[0.58747023],19,542
13762,[-0.3838383817294246],[0.43377549],20,542
13763,[-0.21212123742872324],[0.23434455],21,542
13764,[-0.010101018536847195],[0.01417281],22,542
13765,[0.24242423609736463],[-0.16558081],23,542
13766,[-0.8585858638582566],[0.11351622],24,542
13767,[-0.8181818181818181],[0.40761073],0,543
13768,[-0.7676767705765867],[0.52088698],1,543
13769,[-0.702020204656401],[0.61395473],2,543
13770,[-0.6161616182705754],[0.60704169],3,543
13771,[-0.5151515088246373],[0.56609162],4,543
13772,[-0.3838383817294246],[0.37889221],5,543
13773,[-0.21212123742872324],[0.16403856],6,543
13774,[-0.010101018536847195],[-0.05028318],7,543
13775,[0.24242423609736463],[-0.25822296],8,543
13776,[-0.9191919276277563],[0.18419467],9,543
13777,[-0.893939390775955],[0.33203942],10,543
13778,[-0.8585858638582566],[0.42617106],11,543
13779,[-0.8181818181818181],[0.55327501],12,543
13780,[-0.7676767705765867],[0.62028354],13,543
13781,[-0.702020204656401],[0.60645659],14,543
13782,[-0.6161616182705754],[0.51179346],15,543
13783,[-0.5151515088246373],[0.40383408],16,543
13784,[-0.3838383817294246],[0.18791737],17,543
13785,[-0.21212123742872324],[-0.09500867],18,543
13786,[-0.010101018536847195],[-0.27742153],19,543
13787,[-0.9393939457208171],[0.28571814],20,543
13788,[-0.9191919276277563],[0.4128221],21,543
13789,[-0.893939390775955],[0.52663066],22,543
13790,[-0.8585858638582566],[0.62022997],23,543
13791,[-0.8181818181818181],[0.65373461],24,543
13792,[-0.7676767705765867],[0.64043922],0,544
13793,[-0.702020204656401],[0.52024914],1,544
13794,[-0.6161616182705754],[0.25221389],2,544
13795,[-0.5151515088246373],[-0.05517563],3,544
13796,[-0.979797981906939],[-0.03198861],4,544
13797,[-0.9696969633700919],[0.08288341],5,544
13798,[-0.9565656487625073],[0.21105123],6,544
13799,[-0.9393939457208171],[0.33921863],7,544
13800,[-0.9191919276277563],[0.45409107],8,544
13801,[-0.893939390775955],[0.53545884],9,544
13802,[-0.8585858638582566],[0.57694039],10,544
13803,[-0.8181818181818181],[0.57747274],11,544
13804,[-0.7676767705765867],[0.49770036],12,544
13805,[-0.702020204656401],[0.3307094],13,544
13806,[-0.6161616182705754],[0.02278836],14,544
13807,[-0.5151515088246373],[-0.3388466],15,544
13808,[-0.979797981906939],[-0.11532422],16,544
13809,[-0.9696969633700919],[0.03837053],17,544
13810,[-0.9565656487625073],[0.20536068],18,544
13811,[-0.9393939457208171],[0.33246464],19,544
13812,[-0.9191919276277563],[0.42606476],20,544
13813,[-0.893939390775955],[0.47977787],21,544
13814,[-0.8585858638582566],[0.467014],22,544
13815,[-0.8181818181818181],[0.41383241],23,544
13816,[-0.7676767705765867],[0.28087843],24,544
13817,[-0.702020204656401],[0.09474288],0,545
13818,[-0.6161616182705754],[-0.17169657],1,545
13819,[-0.979797981906939],[-0.1120803],2,545
13820,[-0.9696969633700919],[0.04161485],3,545
13821,[-0.9565656487625073],[0.1953096],4,545
13822,[-0.9393939457208171],[0.32241357],5,545
13823,[-0.9191919276277563],[0.38995441],6,545
13824,[-0.893939390775955],[0.42399059],7,545
13825,[-0.8585858638582566],[0.37825439],8,545
13826,[-0.8181818181818181],[0.2926316],9,545
13827,[-0.7676767705765867],[0.18041842],10,545
13828,[-0.702020204656401],[-0.0051852],11,545
13829,[-0.6161616182705754],[-0.21684769],12,545
13830,[-1.0],[0.19982999],13,545
13831,[-0.9949495002218931],[0.26152042],14,545
13832,[-0.9883838334277841],[0.32959278],15,545
13833,[-0.979797981906939],[0.3774567],16,545
13834,[-0.9696969633700919],[0.43223368],17,545
13835,[-0.9565656487625073],[0.60773228],18,545
13836,[-0.9393939457208171],[0.7364324],19,545
13837,[-0.9191919276277563],[0.78482703],20,545
13838,[-0.893939390775955],[0.74494083],21,545
13839,[-0.8585858638582566],[0.69175924],22,545
13840,[-0.8181818181818181],[0.59177842],23,545
13841,[-0.7676767705765867],[0.44446521],24,545
13842,[-0.702020204656401],[0.26364773],0,546
13843,[-0.6161616182705754],[0.01528982],1,546
13844,[-1.0],[0.15031795],2,546
13845,[-0.9949495002218931],[0.2258357],3,546
13846,[-0.9883838334277841],[0.36198085],4,546
13847,[-0.979797981906939],[0.45132553],5,546
13848,[-0.9696969633700919],[0.51993022],6,546
13849,[-0.9565656487625073],[0.58215259],7,546
13850,[-0.9393939457208171],[0.61725183],8,546
13851,[-0.9191919276277563],[0.54492481],9,546
13852,[-0.893939390775955],[0.41835319],10,546
13853,[-0.8585858638582566],[0.23168571],11,546
13854,[-0.8181818181818181],[0.1189406],12,546
13855,[-0.7676767705765867],[-0.00071798],13,546
13856,[-0.702020204656401],[-0.13367193],14,546
13857,[-0.6161616182705754],[-0.35437561],15,546
13858,[-1.0],[0.07506595],16,546
13859,[-0.9949495002218931],[0.14101101],17,546
13860,[-0.9883838334277841],[0.213338],18,546
13861,[-0.979797981906939],[0.2457788],19,546
13862,[-0.9696969633700919],[0.27130613],20,546
13863,[-0.9565656487625073],[0.39681473],21,546
13864,[-0.9393939457208171],[0.49626403],22,546
13865,[-0.9191919276277563],[0.51487792],23,546
13866,[-0.893939390775955],[0.46063246],24,546
13867,[-0.8585858638582566],[0.41915089],0,547
13868,[-0.8181818181818181],[0.37766932],1,547
13869,[-0.7676767705765867],[0.28938768],2,547
13870,[-0.702020204656401],[0.18781065],3,547
13871,[-0.6161616182705754],[0.02613899],4,547
13872,[-0.5151515088246373],[-0.16212388],5,547
13873,[-0.3838383817294246],[-0.37059599],6,547
13874,[-0.21212123742872324],[-0.50567689],7,547
13875,[-1.0],[0.04023207],8,547
13876,[-0.9949495002218931],[0.1056452],9,547
13877,[-0.9883838334277841],[0.1705268],10,547
13878,[-0.979797981906939],[0.22955839],11,547
13879,[-0.9696969633700919],[0.2678492],12,547
13880,[-0.9565656487625073],[0.38006238],13,547
13881,[-0.9393939457208171],[0.43856164],14,547
13882,[-0.9191919276277563],[0.43696627],15,547
13883,[-0.893939390775955],[0.41569396],16,547
13884,[-0.8585858638582566],[0.31996693],17,547
13885,[-0.8181818181818181],[0.25827651],18,547
13886,[-0.7676767705765867],[0.18329027],19,547
13887,[-0.702020204656401],[0.06788632],20,547
13888,[-0.6161616182705754],[-0.06719496],21,547
13889,[-0.5151515088246373],[-0.26981668],22,547
13890,[-0.3838383817294246],[-0.49211572],23,547
13891,[-1.0],[-0.0212993],24,547
13892,[-0.9949495002218931],[0.0377323],0,548
13893,[-0.9883838334277841],[0.12282275],1,548
13894,[-0.979797981906939],[0.16855895],2,548
13895,[-0.9696969633700919],[0.20099975],3,548
13896,[-0.9565656487625073],[0.27970868],4,548
13897,[-0.9393939457208171],[0.3318268],5,548
13898,[-0.9191919276277563],[0.30364023],6,548
13899,[-0.893939390775955],[0.24248132],7,548
13900,[-0.8585858638582566],[0.14143663],8,548
13901,[-0.8181818181818181],[0.06698233],9,548
13902,[-0.7676767705765867],[0.01220536],10,548
13903,[-0.702020204656401],[-0.08883973],11,548
13904,[-0.6161616182705754],[-0.21647564],12,548
13905,[-0.5151515088246373],[-0.41112003],13,548
13906,[-0.3838383817294246],[-0.66585989],14,548
13907,[-1.0],[-0.11745155],15,548
13908,[-0.9949495002218931],[-0.05097455],16,548
13909,[-0.9883838334277841],[0.03517976],17,548
13910,[-0.979797981906939],[0.08091596],18,548
13911,[-0.9696969633700919],[0.08038403],19,548
13912,[-0.9565656487625073],[0.13303369],20,548
13913,[-0.9393939457208171],[0.17930181],21,548
13914,[-0.9191919276277563],[0.12452484],22,548
13915,[-0.893939390775955],[0.056984],23,548
13916,[-0.8585858638582566],[-0.03714723],24,548
13917,[-0.8181818181818181],[-0.07171535],0,549
13918,[-0.7676767705765867],[-0.11904692],1,549
13919,[-0.702020204656401],[-0.22009203],2,549
13920,[-0.6161616182705754],[-0.34825943],3,549
13921,[-0.5151515088246373],[-0.52269497],4,549
13922,[-0.3838383817294246],[-0.74446254],5,549
13923,[-1.0],[-0.22221933],6,549
13924,[-0.9949495002218931],[-0.16318773],7,549
13925,[-0.9883838334277841],[-0.05044262],8,549
13926,[-0.979797981906939],[0.0894248],9,549
13927,[-0.9696969633700919],[0.25588343],10,549
13928,[-0.9565656487625073],[0.32874234],11,549
13929,[-0.9393939457208171],[0.12612023],12,549
13930,[-0.9191919276277563],[-0.01587451],13,549
13931,[-0.893939390775955],[-0.03714723],14,549
13932,[-0.8585858638582566],[-0.08554267],15,549
13933,[-0.8181818181818181],[-0.11319692],16,549
13934,[-0.7676767705765867],[-0.20201008],17,549
13935,[-0.702020204656401],[-0.31688249],18,549
13936,[-0.6161616182705754],[-0.48599994],19,549
13937,[-1.0],[0.20158483],20,549
13938,[-0.9949495002218931],[0.26806181],21,549
13939,[-0.9883838334277841],[0.40846117],22,549
13940,[-0.979797981906939],[0.44834737],23,549
13941,[-0.9696969633700919],[0.33294342],24,549
13942,[-0.9565656487625073],[-0.09889122],0,550
13943,[-0.9393939457208171],[-0.16004971],1,550
13944,[-0.9191919276277563],[-0.17440897],2,550
13945,[-0.893939390775955],[-0.18876783],3,550
13946,[-0.8585858638582566],[-0.24354518],4,550
13947,[-0.8181818181818181],[-0.23716327],5,550
13948,[-0.7676767705765867],[-0.31906298],6,550
13949,[-0.702020204656401],[-0.48818043],7,550
13950,[-0.6161616182705754],[-0.71792486],8,550
13951,[-0.7676767705765867],[0.61283816],9,550
13952,[-0.702020204656401],[0.78833752],10,550
13953,[-0.6161616182705754],[0.87076914],11,550
13954,[-0.5151515088246373],[0.77929674],12,550
13955,[-0.3838383817294246],[0.68091052],13,550
13956,[-0.21212123742872324],[0.40862104],14,550
13957,[-0.010101018536847195],[0.457548],15,550
13958,[0.24242423609736463],[0.58624734],16,550
13959,[0.5959595622162477],[0.44106183],17,550
13960,[0.9999999999999998],[0.0549634],18,550
13961,[-0.8181818181818181],[0.28928138],19,550
13962,[-0.7676767705765867],[0.41957611],20,550
13963,[-0.702020204656401],[0.4424446],21,550
13964,[-0.6161616182705754],[0.58709861],22,550
13965,[-0.5151515088246373],[0.72430638],23,550
13966,[-0.3838383817294246],[0.74026103],24,550
13967,[-0.21212123742872324],[0.74345176],0,551
13968,[-0.010101018536847195],[0.65836171],1,551
13969,[0.24242423609736463],[0.49296695],2,551
13970,[0.5959595622162477],[0.18610897],3,551
13971,[0.9999999999999998],[-0.01332198],4,551
13972,[-0.8585858638582566],[0.10490066],5,551
13973,[-0.8181818181818181],[0.41707673],6,551
13974,[-0.7676767705765867],[0.51333527],7,551
13975,[-0.702020204656401],[0.5899169],8,551
13976,[-0.6161616182705754],[0.70000233],9,551
13977,[-0.5151515088246373],[0.76328856],10,551
13978,[-0.3838383817294246],[0.77871169],11,551
13979,[-0.21212123742872324],[0.72765701],12,551
13980,[-0.010101018536847195],[0.59523537],13,551
13981,[0.24242423609736463],[0.36868129],14,551
13982,[0.5959595622162477],[0.14904148],15,551
13983,[-0.9191919276277563],[0.15654002],16,551
13984,[-0.893939390775955],[0.30651208],17,551
13985,[-0.8585858638582566],[0.37671175],18,551
13986,[-0.8181818181818181],[0.45276185],19,551
13987,[-0.7676767705765867],[0.56976117],20,551
13988,[-0.702020204656401],[0.69367439],21,551
13989,[-0.6161616182705754],[0.79046443],22,551
13990,[-0.5151515088246373],[0.87342757],23,551
13991,[-0.3838383817294246],[0.86970531],24,551
13992,[-0.21212123742872324],[0.79897369],0,552
13993,[-0.010101018536847195],[0.6404928],1,552
13994,[0.24242423609736463],[0.36128945],2,552
13995,[0.5959595622162477],[0.18313081],3,552
13996,[-0.8181818181818181],[0.33049678],4,552
13997,[-0.7676767705765867],[0.45972847],5,552
13998,[-0.702020204656401],[0.59534165],6,552
13999,[-0.6161616182705754],[0.67777248],7,552
14000,[-0.5151515088246373],[0.706491],8,552
14001,[-0.3838383817294246],[0.6549048],9,552
14002,[-0.21212123742872324],[0.49642389],10,552
14003,[-0.010101018536847195],[0.2773156],11,552
14004,[0.24242423609736463],[0.29273831],12,552
14005,[0.5959595622162477],[0.10766621],13,552
14006,[0.9999999999999998],[-0.13165093],14,552
14007,[-0.8585858638582566],[-0.03773231],15,552
14008,[-0.8181818181818181],[0.15265787],16,552
14009,[-0.7676767705765867],[0.37017036],17,552
14010,[-0.702020204656401],[0.54088359],18,552
14011,[-0.6161616182705754],[0.6243783],19,552
14012,[-0.5151515088246373],[0.70734144],20,552
14013,[-0.3838383817294246],[0.69032375],21,552
14014,[-0.21212123742872324],[0.53184286],22,552
14015,[-0.010101018536847195],[0.25317103],23,552
14016,[0.24242423609736463],[0.15478518],24,552
14017,[0.5959595622162477],[0.11755783],0,553
14018,[0.9999999999999998],[-0.04783693],1,553
14019,[-0.9696969633700919],[-0.30938396],2,553
14020,[-0.9565656487625073],[-0.18547075],3,553
14021,[-0.9393939457208171],[-0.07538488],4,553
14022,[-0.9191919276277563],[0.04108292],5,553
14023,[-0.893939390775955],[0.15116879],6,553
14024,[-0.8585858638582566],[0.20115961],7,553
14025,[-0.8181818181818181],[0.35804514],8,553
14026,[-0.7676767705765867],[0.481426],9,553
14027,[-0.702020204656401],[0.59842611],10,553
14028,[-0.6161616182705754],[0.68138929],11,553
14029,[-0.5151515088246373],[0.70425698],12,553
14030,[-0.3838383817294246],[0.64628922],13,553
14031,[-0.21212123742872324],[0.487276],14,553
14032,[-0.010101018536847195],[0.20647769],15,553
14033,[-0.9696969633700919],[-0.32204111],16,553
14034,[-0.9565656487625073],[-0.11197359],17,553
14035,[-0.9393939457208171],[0.02470306],18,553
14036,[-0.9191919276277563],[0.16829319],19,553
14037,[-0.893939390775955],[0.27784712],20,553
14038,[-0.8585858638582566],[0.34751527],21,553
14039,[-0.8181818181818181],[0.42356456],22,553
14040,[-0.7676767705765867],[0.55332775],23,553
14041,[-0.702020204656401],[0.64267324],24,553
14042,[-0.6161616182705754],[0.69904561],0,554
14043,[-0.5151515088246373],[0.69479096],1,554
14044,[-0.3838383817294246],[0.56981392],2,554
14045,[-0.21212123742872324],[0.25657482],3,554
14046,[-0.9565656487625073],[0.18839574],4,554
14047,[-0.9393939457208171],[0.26710467],5,554
14048,[-0.9191919276277563],[0.39208132],6,554
14049,[-0.893939390775955],[0.50376297],7,554
14050,[-0.8585858638582566],[0.6154438],8,554
14051,[-0.8181818181818181],[0.68032542],9,554
14052,[-0.7676767705765867],[0.73244314],10,554
14053,[-0.702020204656401],[0.74361162],11,554
14054,[-0.6161616182705754],[0.64097074],12,554
14055,[-0.5151515088246373],[0.47876757],13,554
14056,[-0.3838383817294246],[0.26923198],14,554
14057,[-0.979797981906939],[-0.06549285],15,554
14058,[-0.9696969633700919],[0.04778377],16,554
14059,[-0.9565656487625073],[0.17382428],17,554
14060,[-0.9393939457208171],[0.31369171],18,554
14061,[-0.9191919276277563],[0.43335027],19,554
14062,[-0.893939390775955],[0.53279958],20,554
14063,[-0.8585858638582566],[0.57853578],21,554
14064,[-0.8181818181818181],[0.63118584],22,554
14065,[-0.7676767705765867],[0.63650353],23,554
14066,[-0.702020204656401],[0.58864043],24,554
14067,[-0.6161616182705754],[0.49982727],0,555
14068,[-0.5151515088246373],[0.33124173],1,555
14069,[-0.3838383817294246],[0.10841075],2,555
14070,[-1.0],[-0.32491297],3,555
14071,[-0.9949495002218931],[-0.2797083],4,555
14072,[-0.9883838334277841],[-0.1536682],5,555
14073,[-0.979797981906939],[-0.05475041],6,555
14074,[-0.9696969633700919],[0.09096703],7,555
14075,[-0.9565656487625073],[0.23030293],8,555
14076,[-0.9393939457208171],[0.36325732],9,555
14077,[-0.9191919276277563],[0.43558348],10,555
14078,[-0.893939390775955],[0.46696123],11,555
14079,[-0.8585858638582566],[0.47866125],12,555
14080,[-0.8181818181818181],[0.4834474],13,555
14081,[-0.7676767705765867],[0.48131968],14,555
14082,[-0.702020204656401],[0.41218428],15,555
14083,[-0.6161616182705754],[0.30209799],16,555
14084,[-0.5151515088246373],[0.15212594],17,555
14085,[-0.3838383817294246],[-0.09889122],18,555
14086,[-1.0],[-0.1615388],19,555
14087,[-0.9949495002218931],[-0.10888913],20,555
14088,[-0.9883838334277841],[0.03097829],21,555
14089,[-0.979797981906939],[0.13680953],22,555
14090,[-0.9696969633700919],[0.25008657],23,555
14091,[-0.9565656487625073],[0.36283129],24,555
14092,[-0.9393939457208171],[0.45536754],0,556
