,input,target,trial_id,task_id
25667,[0.030747747475317083],[-0.99837543],19,1008
25668,[0.05218849252179639],[-0.99288746],20,1008
25669,[-0.0426829700852103],[-0.99763073],21,1008
25670,[0.11363634656530205],[-0.99765445],22,1008
25671,[0.10171123634649856],[-0.99830191],23,1008
25672,[0.011246175130645297],[-0.99478477],24,1008
25673,[-0.17854198460307083],[-0.99620775],0,1009
25674,[-0.1227273000883909],[-0.99815487],1,1009
25675,[-0.0984127172957413],[-0.97367719],2,1009
25676,[-0.04709597860946915],[-0.99644491],3,1009
25677,[-0.267812573521743],[-0.99763073],4,1009
25678,[-0.06842460756202656],[-0.99809795],5,1009
25679,[-0.1520815745029092],[-0.99873592],6,1009
25680,[0.010371891458629393],[-0.99767817],7,1009
25681,[-0.1603175050163441],[-0.99739357],8,1009
25682,[-0.17555555348454774],[-0.99620775],9,1009
25683,[-0.3086580233866918],[-0.99739357],10,1009
25684,[0.2847221745040387],[-0.99336178],11,1009
25685,[-0.05832829614778544],[-0.99431044],12,1009
25686,[0.02083334782266033],[-0.99691924],13,1009
25687,[0.038016525844781796],[-0.99739357],14,1009
25688,[-0.26298704342589],[-0.99644491],15,1009
25689,[0.03750000104323156],[-0.99715641],16,1009
25690,[0.2916665913221664],[-0.9919388],17,1009
25691,[-1.0],[-0.99763073],18,1009
25692,[-0.05396481677974785],[-0.98766985],19,1009
25693,[-0.022735325842522816],[-0.96585078],20,1009
25694,[0.041666598277043304],[-0.99739357],21,1009
25695,[-0.05959018554471109],[-0.99620775],22,1009
25696,[-0.18661620727247],[-0.99573342],23,1009
25697,[-0.09942683137697743],[-0.99874303],24,1009
25698,[-0.2560606258293169],[-0.98506105],0,1010
25699,[-0.0520238566745634],[-0.99836357],1,1010
25700,[-0.18680968499442732],[-0.99620775],2,1010
25701,[-0.24440237423920252],[-0.99715641],3,1010
25702,[-0.0007945599175028933],[-0.9919388],4,1010
25703,[-0.18730159648644065],[-0.99846318],5,1010
25704,[-0.0647852699823421],[-0.99146447],6,1010
25705,[-0.011714307898356063],[-0.9945476],7,1010
25706,[-0.09785517610736036],[-0.99478477],8,1010
25707,[-0.08648022621377137],[-0.99644491],9,1010
25708,[-0.34460320604805],[-0.99668208],10,1010
25709,[-0.3377705958318198],[-0.99845844],11,1010
25710,[0.21818180654820585],[-0.99797936],12,1010
25711,[-0.042243567914192606],[-0.99644491],13,1010
25712,[0.017722459181062133],[-0.99896834],14,1010
25713,[-0.07874831215568662],[-0.99889007],15,1010
25714,[-0.14194842658288617],[-0.99288746],16,1010
25715,[-1.0],[-0.99573342],17,1010
25716,[-0.19248327192130615],[-0.9755745],18,1010
25717,[-0.06691136543457867],[-0.99691924],19,1010
25718,[-0.052102711069457255],[-0.99843946],20,1010
25719,[0.20000000556390157],[-0.99801257],21,1010
25720,[0.21558435474279075],[-0.99502193],22,1010
25721,[-0.1569930564455866],[-0.99359895],23,1010
25722,[-0.013081219414711479],[-0.99715641],24,1010
25723,[-0.09627315024684666],[-0.9919388],0,1011
25724,[-0.07121464338771052],[-0.99739357],1,1011
25725,[0.049431050726952974],[-0.99431044],2,1011
25726,[-0.03500005661269838],[-0.99620775],3,1011
25727,[-0.30976434957336973],[-0.99739357],4,1011
25728,[-0.12037041312998421],[-0.99573342],5,1011
25729,[-0.030007512101694528],[-0.98126643],6,1011
25730,[0.1569443653520382],[-0.99765445],7,1011
25731,[-1.0],[-0.99715641],8,1011
25732,[-0.0456628497096436],[-0.99763548],9,1011
25733,[0.08742138450512951],[-0.99849401],10,1011
25734,[-0.18973775774043725],[-0.99644491],11,1011
25735,[-0.44848485084529155],[-0.99620775],12,1011
25736,[-0.04962125270186535],[-0.99359895],13,1011
25737,[-0.12073954496298737],[-0.99691924],14,1011
25738,[-0.22425606393635072],[-0.99383611],15,1011
25739,[-0.26000000723307204],[-0.99832562],16,1011
25740,[-0.3779052016331498],[-0.99715641],17,1011
25741,[-0.27472939338812086],[-0.9952591],18,1011
25742,[-0.055207399438251786],[-0.99431044],19,1011
25743,[-0.290909135673208],[-0.99715641],20,1011
25744,[-0.006779933978187644],[-0.99597059],21,1011
25745,[-0.28848888022280306],[-0.99691924],22,1011
25746,[-0.43097299924812216],[-0.99911775],23,1011
25747,[-0.10012450377300681],[-0.99778489],24,1011
25748,[0.34381612262327166],[-0.97177988],0,1012
25749,[-0.26612903427722234],[-0.9982355],1,1012
25750,[0.1266666423709632],[-0.99668208],2,1012
25751,[-0.12365081385691908],[-0.99766868],3,1012
25752,[-0.1638064607691109],[-0.99783944],4,1012
25753,[-0.2326666870490927],[-0.99824736],5,1012
25754,[-0.380837822868687],[-0.99763073],6,1012
25755,[0.26457306138577485],[-0.99620775],7,1012
25756,[-0.01458337546829619],[-0.9945476],8,1012
25757,[-0.1358974819422879],[-0.99794616],9,1012
25758,[-0.35636803417259316],[-0.99691924],10,1012
25759,[-0.14313730020412005],[-0.98980433],11,1012
25760,[-0.371587307950462],[-0.99644491],12,1012
25761,[-0.25138469513672435],[-0.9919388],13,1012
25762,[-0.1413803348461674],[-0.99597059],14,1012
25763,[0.034034942247675476],[-0.9952591],15,1012
25764,[-0.28760334355987716],[-0.99431044],16,1012
25765,[-0.13095846216431484],[-0.9945476],17,1012
25766,[0.009999958548933374],[-0.99820467],18,1012
25767,[0.02563389600049787],[-0.99902526],19,1012
25768,[0.045797669999378815],[-0.99784655],20,1012
25769,[0.06614371741344569],[-0.99715641],21,1012
25770,[-0.1240909349883418],[-0.83612219],22,1012
25771,[0.12333330894489816],[-0.99407328],23,1012
25772,[-0.086639131242395],[-0.99898731],24,1012
25773,[-0.0789321921474487],[-0.99715641],0,1013
25774,[-0.0649351128062959],[-0.99790584],1,1013
25775,[-0.023948103375844396],[-0.99644491],2,1013
25776,[-0.3600000378345306],[-0.99879046],3,1013
25777,[0.08750805618171861],[-0.99573342],4,1013
25778,[0.025925847825233633],[-0.99170164],5,1013
25779,[0.005340316178164939],[-0.99644491],6,1013
25780,[0.009529558491335868],[-0.99897071],7,1013
25781,[-0.12353536029141934],[-0.99847029],8,1013
25782,[-0.27692308676690275],[-0.99573342],9,1013
25783,[-0.20065309632930217],[-0.99431044],10,1013
25784,[0.20940778415978928],[-0.98933],11,1013
25785,[-0.10000004885801057],[-0.9945476],12,1013
25786,[-0.2620220403388983],[-0.99794853],13,1013
25787,[-0.15006663884901347],[-0.98790702],14,1013
25788,[-0.056758549122532365],[-0.99775169],15,1013
25789,[-0.09761908237687314],[-0.99798885],16,1013
25790,[-0.13257821823229893],[-0.99573342],17,1013
25791,[0.06249997391921144],[-0.96015885],18,1013
25792,[0.0007370430851010856],[-0.99886873],19,1013
25793,[-0.23333336764405962],[-0.99573342],20,1013
25794,[-0.2225378963594808],[-0.99644491],21,1013
25795,[-0.08750000243420691],[-0.99573342],22,1013
25796,[-0.02615561609513202],[-0.99763073],23,1013
25797,[0.037583556934945694],[-0.99620775],24,1013
25798,[0.02222225065994135],[-0.99478477],0,1014
25799,[0.10185179440972],[-0.99739357],1,1014
25800,[-0.16767045130669478],[-0.99763548],2,1014
25801,[-0.36385598853435674],[-0.99908692],3,1014
25802,[-0.17304005794914754],[-0.99644491],4,1014
25803,[0.043232294086471224],[-0.99431044],5,1014
25804,[-0.44166667895361594],[-0.99027866],6,1014
25805,[-0.23210683336412488],[-0.99895885],7,1014
25806,[-0.06012007414232664],[-0.99122731],8,1014
25807,[-0.05918606894191477],[-0.99796988],9,1014
25808,[-0.2082751059443361],[-0.99859599],10,1014
25809,[-0.021370319962452547],[-0.99241313],11,1014
25810,[-0.07454332400109395],[-0.99763073],12,1014
25811,[-0.17413797568958925],[-0.99336178],13,1014
25812,[-0.12307694087873311],[-0.99798885],14,1014
25813,[0.3843636394693051],[-0.99739357],15,1014
25814,[-0.18601193278840294],[-0.99597059],16,1014
25815,[-0.1726852270818791],[-0.99919601],17,1014
25816,[0.188888866324177],[-0.99691924],18,1014
25817,[-0.1854273336512361],[-0.9978513],19,1014
25818,[0.02922079033051775],[-0.99837306],20,1014
25819,[0.016666625401063423],[-0.99549626],21,1014
25820,[-0.12026360143377847],[-0.99739357],22,1014
25821,[-0.15945949575639834],[-0.99900154],23,1014
25822,[0.1676286142443837],[-0.99502193],24,1014
25823,[0.20133325547580416],[-0.99763073],0,1015
25824,[-0.17731603453280015],[-0.9979011],1,1015
25825,[-0.3631980571745968],[-0.99549626],2,1015
25826,[-0.282705385375435],[-0.99359895],3,1015
25827,[0.33333334260650266],[-0.99739357],4,1015
25828,[0.046458091205087954],[-0.99573342],5,1015
25829,[0.09494325084691627],[-0.99288746],6,1015
25830,[0.13101063069633984],[-0.99906083],7,1015
25831,[0.09255167730906577],[-0.99910115],8,1015
25832,[-0.09562739339919303],[-0.99597059],9,1015
25833,[-1.0],[-0.99502193],10,1015
25834,[-0.34853483971887944],[-0.99597059],11,1015
25835,[-0.12051853070977384],[-0.99763073],12,1015
25836,[0.08270952491819744],[-0.99835883],13,1015
25837,[-0.24857147522871736],[-0.99739357],14,1015
25838,[-0.28927960800310487],[-0.99265029],15,1015
25839,[0.17355558820329353],[-0.99573342],16,1015
25840,[0.11626658366067391],[-0.99265029],17,1015
25841,[0.0006060340679362036],[-0.99170164],18,1015
25842,[-0.08015873685969889],[-0.9952591],19,1015
25843,[-0.05292954857089935],[-0.9945476],20,1015
25844,[0.08414634685768507],[-0.99620775],21,1015
25845,[0.44350646646376424],[-0.99407328],22,1015
25846,[-0.24902393170377599],[-0.99715641],23,1015
25847,[0.026666611769504606],[-0.99502193],24,1015
25848,[-0.06519361862776438],[-0.99170164],0,1016
25849,[-0.18205132510018707],[-0.9841124],1,1016
25850,[-0.14315792489172438],[-0.99782284],2,1016
25851,[-0.4426025271964204],[-0.99884501],3,1016
25852,[-0.2512707881619871],[-0.99812878],4,1016
25853,[-0.21324469936139484],[-0.99763073],5,1016
25854,[-0.044145191235330505],[-0.99797936],6,1016
25855,[-0.041666716509951476],[-0.96087034],7,1016
25856,[0.08601925349188377],[-0.99668208],8,1016
25857,[-0.1390804891804509],[-0.99804577],9,1016
25858,[0.17027411033979056],[-0.99763073],10,1016
25859,[0.017777778272346834],[-0.99844421],11,1016
25860,[-0.5548209412680394],[-0.99859362],12,1016
25861,[-0.19329550418114683],[-0.99839914],13,1016
25862,[-0.009031206783263954],[-0.99765208],14,1016
25863,[-0.13428040871808847],[-0.99739357],15,1016
25864,[-1.0],[-0.99739357],16,1016
25865,[-0.3051282425062105],[-0.99894936],17,1016
25866,[-0.4318813339977003],[-0.99739357],18,1016
25867,[-0.1782828806621844],[-0.99336178],19,1016
25868,[-0.1959770543586784],[-0.99099015],20,1016
25869,[0.06896551963961275],[-0.99502193],21,1016
25870,[-0.15991344405256339],[-0.99827582],22,1016
25871,[0.016770809457820335],[-0.99803865],23,1016
25872,[0.36398801991843377],[-0.99620775],24,1016
25873,[-0.07324817290514027],[-0.96087034],0,1017
25874,[-0.18360521848342565],[-0.99620775],1,1017
25875,[-0.06796410429433328],[-0.9919388],2,1017
25876,[-0.13924684635972975],[-0.99668208],3,1017
25877,[-0.057209040844851726],[-0.99808846],4,1017
25878,[-0.09338178881883348],[-0.98980433],5,1017
25879,[-0.0874459404369315],[-0.99644491],6,1017
25880,[-0.13800510176389866],[-0.99922922],7,1017
25881,[-0.005938734655837483],[-0.99715641],8,1017
25882,[-0.2959433398971607],[-0.9834009],9,1017
25883,[0.03931626715952449],[-0.99856516],10,1017
25884,[0.2219628949525092],[-0.99838254],11,1017
25885,[0.11456224933406359],[-0.99691924],12,1017
25886,[-0.03025254632650491],[-0.99715641],13,1017
25887,[-0.12222226995972485],[-0.90489968],14,1017
25888,[0.3747113830387633],[-0.99075298],15,1017
25889,[0.09642419452579412],[-0.99715641],16,1017
25890,[0.0399999315640108],[-0.99715641],17,1017
25891,[0.15097126664917565],[-0.99644491],18,1017
25892,[0.1314685119754218],[-0.9919388],19,1017
25893,[0.08883723053572667],[-0.99431044],20,1017
25894,[-0.16366919236268823],[-0.99877386],21,1017
25895,[-0.12119313595234894],[-0.9919388],22,1017
25896,[-0.05451788945968644],[-0.99891142],23,1017
25897,[-0.07452293925674452],[-0.99739357],24,1017
25898,[0.24600334518453643],[-0.99549626],0,1018
25899,[-0.1293893115197605],[-0.99620775],1,1018
25900,[-0.20178576758987835],[-0.99802205],2,1018
25901,[0.1660818774295298],[-0.99597059],3,1018
25902,[-0.4082600681093882],[-0.9978679],4,1018
25903,[0.13877007563484328],[-0.99715641],5,1018
25904,[-0.3029049213516085],[-0.99839914],6,1018
25905,[-0.3374074260670847],[-0.99838729],7,1018
25906,[-0.10247113837342507],[-0.98719553],8,1018
25907,[-0.09130009677850376],[-0.99549626],9,1018
25908,[-0.21417751527784773],[-0.98956716],10,1018
25909,[-0.1497762449167152],[-0.99597059],11,1018
25910,[-0.31936027150059176],[-0.99573342],12,1018
25911,[-0.2500427516286305],[-0.98956716],13,1018
25912,[0.02526876496046196],[-0.99802917],14,1018
25913,[-0.18268849615224214],[-0.99004149],15,1018
25914,[0.04135737053795613],[-0.99763073],16,1018
25915,[-0.10909094935016271],[-0.99870746],17,1018
25916,[0.10403237089056841],[-0.95897303],18,1018
25917,[0.15274734748643376],[-0.99431044],19,1018
25918,[0.21928568461819636],[-0.99644491],20,1018
25919,[-0.0545454864114362],[-0.99818807],21,1018
25920,[-0.33476194388143166],[-0.96940824],22,1018
25921,[-0.13278236473550226],[-0.9980932],23,1018
25922,[-0.05294659497431131],[-0.99241313],24,1018
25923,[-0.1762268173434267],[-0.9952591],0,1019
25924,[-0.015824939237326502],[-0.9919388],1,1019
25925,[-0.15376272126975798],[-0.9945476],2,1019
25926,[-0.09353538901506116],[-0.99027866],3,1019
25927,[-0.029275386114599275],[-0.99407328],4,1019
25928,[0.5509379500066197],[-0.99620775],5,1019
25929,[-0.24347826582869486],[-0.99668208],6,1019
25930,[-0.19105341181364854],[-0.9952591],7,1019
25931,[-0.12575759996265506],[-0.98933],8,1019
25932,[-0.03297618046447949],[-0.99217597],9,1019
25933,[-0.07974251877100423],[-0.99359895],10,1019
25934,[0.017307378214749314],[-0.99265029],11,1019
25935,[-0.2027210803071574],[-0.99739357],12,1019
25936,[-0.09856995489261543],[-0.99597059],13,1019
25937,[0.03766235569082391],[-0.98245225],14,1019
25938,[0.032513354267883904],[-0.99691924],15,1019
25939,[-0.26666667408520206],[-0.99834934],16,1019
25940,[-0.3348484764604817],[-0.99691924],17,1019
25941,[0.03504273173768244],[-0.99715641],18,1019
25942,[-0.11089744712443517],[-0.99715641],19,1019
25943,[-0.16389277079209844],[-0.99739357],20,1019
25944,[-0.08243289120995077],[-0.99739357],21,1019
25945,[-0.028725651775598146],[-0.99502193],22,1019
25946,[-0.13688840933312216],[-0.99846318],23,1019
25947,[-0.16115137389838574],[-0.99838729],24,1019
25948,[0.05974098814168444],[-0.99739357],0,1020
25949,[0.412345613207189],[-0.99691924],1,1020
25950,[-0.05582359110397792],[-0.99691924],2,1020
25951,[0.20343908093916102],[-0.99844895],3,1020
25952,[0.021527736647408258],[-0.99620775],4,1020
25953,[-1.0],[-0.9952591],5,1020
25954,[-0.21597494758735178],[-0.98790702],6,1020
25955,[-0.3999999833082953],[-0.98695836],7,1020
25956,[0.10606059383688296],[-0.97699748],8,1020
25957,[-0.0764861966974405],[-0.99813826],9,1020
25958,[0.039264049943360885],[-0.99549626],10,1020
25959,[-0.1558441768442713],[-0.97889479],11,1020
25960,[-0.11847635628029143],[-0.99644491],12,1020
25961,[-0.3649495455669489],[-0.9952591],13,1020
25962,[-0.0055555974393700774],[-0.99873117],14,1020
25963,[-0.05461540378944536],[-0.99869797],15,1020
25964,[-0.29417248912737126],[-0.99715641],16,1020
25965,[-0.013333347614013988],[-0.98933],17,1020
25966,[-0.09657743132970095],[-0.99620775],18,1020
25967,[0.12155745066370255],[-0.99549626],19,1020
25968,[-0.21444447822969115],[-0.99407328],20,1020
25969,[-0.010231702003886414],[-0.9988213],21,1020
25970,[-0.21670391606031034],[-0.97415152],22,1020
25971,[-0.13195415886201964],[-0.99597059],23,1020
25972,[-1.0],[-0.99644491],24,1020
25973,[-0.13818183040343376],[-0.99805763],0,1021
25974,[0.018749930972846274],[-0.99691924],1,1021
25975,[-0.027640725745304767],[-0.9952591],2,1021
25976,[-0.04952504588897361],[-0.9978679],3,1021
25977,[-0.11860903620664429],[-0.99739357],4,1021
25978,[0.6210525683261717],[-0.99573342],5,1021
25979,[-0.06040933442968157],[-0.99051582],6,1021
25980,[-0.255902791851744],[-0.99620775],7,1021
25981,[0.03395447432132853],[-0.99502193],8,1021
25982,[-0.16559889252208568],[-0.99764971],9,1021
25983,[-0.5196078706840224],[-0.9979011],10,1021
25984,[0.035026874618229425],[-0.99715641],11,1021
25985,[-0.05433192300483843],[-0.99852484],12,1021
25986,[-0.11979171129379376],[-0.99819993],13,1021
25987,[0.15950618036794584],[-0.99771848],14,1021
25988,[-0.29214288911542],[-0.99831851],15,1021
25989,[-0.23518934610775455],[-0.99549626],16,1021
25990,[-0.03571429465627035],[-0.99691924],17,1021
25991,[-0.10380896459436277],[-0.9952591],18,1021
25992,[-0.18793114499335517],[-0.99407328],19,1021
25993,[-0.2275573840638008],[-0.9781833],20,1021
25994,[-0.2324776256740006],[-0.99502193],21,1021
25995,[-0.09843751317079821],[-0.99792956],22,1021
25996,[0.06249997391921144],[-0.99502193],23,1021
25997,[0.08611926462246886],[-0.99739357],24,1021
25998,[-0.20926275411068695],[-0.99597059],0,1022
25999,[-0.17556819049597144],[-0.9945476],1,1022
26000,[-0.15994110012076723],[-0.99383611],2,1022
26001,[-0.17168560261741506],[-0.99004149],3,1022
26002,[-0.047826136366386676],[-0.99847504],4,1022
26003,[0.12479110679327624],[-0.99784655],5,1022
26004,[-0.13236286742232423],[-0.99075298],6,1022
26005,[-0.14200004394091256],[-0.99691924],7,1022
26006,[0.19325063131504566],[-0.98245225],8,1022
26007,[-0.3666667046866607],[-0.99217597],9,1022
26008,[0.0018094503368789594],[-0.99597059],10,1022
26009,[-0.03603991504033591],[-0.9919388],11,1022
26010,[0.22283061322068143],[-0.99715641],12,1022
26011,[-0.2836265727376223],[-0.99668208],13,1022
26012,[-0.08001586282245207],[-0.99782995],14,1022
26013,[0.06782469726324761],[-0.99027866],15,1022
26014,[-0.18776848433117688],[-0.99783944],16,1022
26015,[-0.0857397578517709],[-0.99836357],17,1022
26016,[-0.09966334240008184],[-0.99857702],18,1022
26017,[-0.19608947298974774],[-0.99778963],19,1022
26018,[0.17161164445589622],[-0.99715641],20,1022
26019,[-0.21586396861581172],[-0.99855804],21,1022
26020,[0.14374993445028472],[-0.99739357],22,1022
26021,[-0.05269363218977442],[-0.99478477],23,1022
26022,[-0.18666323615042663],[-0.98363807],24,1022
26023,[0.25667782942963974],[-0.98933],0,1023
26024,[-0.1872066485062774],[-0.99549626],1,1023
26025,[-0.036652827481578665],[-0.99597059],2,1023
26026,[-0.40117302067470706],[-0.99824262],3,1023
26027,[0.10370371122527436],[-0.99869797],4,1023
26028,[-0.10000004885801057],[-0.98624687],5,1023
26029,[-0.2796401624559106],[-0.99859362],6,1023
26030,[0.08969387663978962],[-0.98861851],7,1023
26031,[-0.2546851319948014],[-0.99502193],8,1023
26032,[-1.0],[-0.99502193],9,1023
26033,[-0.14232190869142347],[-0.99502193],10,1023
26034,[-0.03529414358465874],[-0.98458672],11,1023
26035,[-0.01611724576078688],[-0.99502193],12,1023
26036,[0.050344323439167754],[-0.99875252],13,1023
26037,[-0.1751795658815881],[-0.9945476],14,1023
26038,[0.06500002962777585],[-0.99620775],15,1023
26039,[0.19652768587680652],[-0.97770897],16,1023
